variable_name,repeated_question,question_type,survey,question_english_women,question_english_men,option_code,option_english_women,option_english_men,question_spanish_women,question_spanish_men,option_spanish_women,option_spanish_men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000c,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,c,Not wanted there by mother,Not wanted there by mother,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,Yo no quería que él estuviera ahi,La madre no quería que yo estuviera ahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000d,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,d,Did not want to be there,Did not want to be there,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,El no quería estar ahi,Yo no quería estar ahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000e,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,e,Men do not attend births,Men do not attend births,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,Los hombres no están presentes en los partos,Los hombres no están presentes en los partos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000f,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,f,Men are not permitted by the clinic or hospital to attend births,Men are not permitted by the clinic or hospital to attend births,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,La clínica/hospital no permite que los hombres esten presentes en los partos,La clínica/hospital no permite que los hombres estén presentes en los partos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000h,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,h,Was caring for the other children/house,Was caring for the other children/house,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,Cuidando otros hijos/casa,Cuidando otros hijos/casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000j,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,j,Was sick/disabled,Was sick/disabled,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,esta enfermo/discapacitado,Esta enfermo/discapacitado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000k,1,multiple_select,w1 baseline,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,k,Lives far away/in another city/in the US,Lives far away/in another city/in the US,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,Vive fuera del pais/USA/otra ciudad,Vive fuera del país/USA/otra ciudad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000l,1,multiple_select,all,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,l,Deceased,NA,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,Murió,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3000m,1,multiple_select,all,What are the reasons he was not present while [NEW CHILD X] was being born?,What are the reasons you were not present while [NEW CHILD X] was being born?,m,Other,Other,¿Por qué razones no estuvo presente el padre mientras nacia [NEW CHILD X]?,¿Por qué razones no estuvo presente mientras nacia [NEW CHILD X]?,Otro,Otro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3100,1,multiple_choice,w1 baseline,Was [NEW CHILD X]'s father in the room with you when you were giving birth to [NEW CHILD X]?,Were you in the room with [NEW CHILD X]'s mother when she was giving birth to [f0910]?,1,Yes,Yes,¿Estaba el padre de [NEW CHILD X] en la misma habitación cuando usted estaba dando a luz a [f0910]?,¿Estaba usted en la misma habitación con la madre de [NEW CHILD X] cuando ella le estaba dando a luz?,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3100,1,multiple_choice,w1 baseline,Was [NEW CHILD X]'s father in the room with you when you were giving birth to [NEW CHILD X]?,Were you in the room with [NEW CHILD X]'s mother when she was giving birth to [f0910]?,2,No,No,¿Estaba el padre de [NEW CHILD X] en la misma habitación cuando usted estaba dando a luz a [f0910]?,¿Estaba usted en la misma habitación con la madre de [NEW CHILD X] cuando ella le estaba dando a luz?,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3200,1,multiple_choice,w1 baseline,Would you have preferred that [NEW CHILD X]'s father had been in the room with you when you were giving birth to [NEW CHILD X]?,Would you have preferred to have been in the room with [NEW CHILD X]'s mother when she was giving birth to [f0910]?,1,Yes,Yes,¿Hubiese preferido que el padre de [NEW CHILD X] hubiese estado presente en la misma habitación cuando usted estaba dando a luz?,¿Hubiese preferido estar presente en la misma habitación con la mamá de [NEW CHILD X] mientras ella le estaba dando a luz?,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3200,1,multiple_choice,w1 baseline,Would you have preferred that [NEW CHILD X]'s father had been in the room with you when you were giving birth to [NEW CHILD X]?,Would you have preferred to have been in the room with [NEW CHILD X]'s mother when she was giving birth to [f0910]?,2,No,No,¿Hubiese preferido que el padre de [NEW CHILD X] hubiese estado presente en la misma habitación cuando usted estaba dando a luz?,¿Hubiese preferido estar presente en la misma habitación con la mamá de [NEW CHILD X] mientras ella le estaba dando a luz?,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3300,1,multiple_choice,w1 baseline,Was this a cesarean birth?,SAME,1,Yes,SAME,¿Fue este un parto por cesárea?,SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3300,1,multiple_choice,w1 baseline,Was this a cesarean birth?,SAME,2,No,SAME,¿Fue este un parto por cesárea?,SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3400,1,multiple_choice,w1 baseline,When you went to the clinic to give birth did you feel that you were made to wait when you needed to be seen immediately?,"When [NEW CHILD X]'s mother went to the clinic to give birth to [f0910], do you feel she was made to wait when she needed immediate care?",1,Yes,Yes,"Cuando fue a la clinica a dar a luz, ¿siente que la hicieron esperar cuando necesitaba ser atendida de inmediato?","Cuando fue la madre de [NEW CHILD X] a la clinica a dar a luz, ¿siente usted que la hicieron esperar cuando necesitaba cuidados de inmediato?",Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3400,1,multiple_choice,w1 baseline,When you went to the clinic to give birth did you feel that you were made to wait when you needed to be seen immediately?,"When [NEW CHILD X]'s mother went to the clinic to give birth to [f0910], do you feel she was made to wait when she needed immediate care?",2,No,No,"Cuando fue a la clinica a dar a luz, ¿siente que la hicieron esperar cuando necesitaba ser atendida de inmediato?","Cuando fue la madre de [NEW CHILD X] a la clinica a dar a luz, ¿siente usted que la hicieron esperar cuando necesitaba cuidados de inmediato?",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3500,1,multiple_choice,w1 baseline,Would you return to this unit if you were to have another birth?,Would you return to this unit if your wife/partner were to have another birth?,1,Yes,Yes,¿Regresaría a esta unidad si tuviera otro parto?,¿Regresaría a esta unidad si su esposa/pareja tuviera otro parto?,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3500,1,multiple_choice,w1 baseline,Would you return to this unit if you were to have another birth?,Would you return to this unit if your wife/partner were to have another birth?,2,No,No,¿Regresaría a esta unidad si tuviera otro parto?,¿Regresaría a esta unidad si su esposa/pareja tuviera otro parto?,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8887,1,intro,w1 baseline,Now we will ask you some questions about your family's experiences after [NEW CHILD X]'s birth,SAME,NA,NA,NA,Ahora le haremos algunas preguntas sobre las experiencias de su familia después del parto de [NEW CHILD X],SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3600,1,multiple_choice,w1 baseline,Did you have a health check up while you were home after the birth of [NEW CHILD X] (either at home or a health clinic)?,"While [NEW CHILD X]'s mother was at home after the birth of [f0910], did she have a health check-up (either at home or at a health unit) ?",1,Yes,Yes,"Estando en casa después del parto de [NEW CHILD X], ¿tuvo usted un chequeo de salud (ya sea en su casa o unidad de salud)?","Estando en casa después del nacimiento de [NEW CHILD X], ¿tuvo la madre de [f0910] un chequeo de salud (ya sea en casa o en una unidad de salud)?",Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3600,1,multiple_choice,w1 baseline,Did you have a health check up while you were home after the birth of [NEW CHILD X] (either at home or a health clinic)?,"While [NEW CHILD X]'s mother was at home after the birth of [f0910], did she have a health check-up (either at home or at a health unit) ?",2,No,No,"Estando en casa después del parto de [NEW CHILD X], ¿tuvo usted un chequeo de salud (ya sea en su casa o unidad de salud)?","Estando en casa después del nacimiento de [NEW CHILD X], ¿tuvo la madre de [f0910] un chequeo de salud (ya sea en casa o en una unidad de salud)?",No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3700,1,integer,w1 baseline,How many days after the birth did you have this health check-up?,How many days after the birth did she have this health check-up?,NA,NA,NA,¿Cuántos días después del parto tuvo usted este chequeo de salud?,¿Cuántos días después del parto tuvo ella este chequeo de salud?,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,1,Doctor at health center,SAME,¿Quién le hizo el chequeo de salud?,SAME,Doctor en centro de salud,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,2,Nurse at health center,SAME,¿Quién le hizo el chequeo de salud?,SAME,Enfermera en centro de salud,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,3,Family health team member (ESFAM),SAME,¿Quién le hizo el chequeo de salud?,SAME,Miembro de equipo de salud familiar (ESFAM),SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,4,Midwife,SAME,¿Quién le hizo el chequeo de salud?,SAME,Partera,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,5,Private clinic,SAME,¿Quién le hizo el chequeo de salud?,SAME,Clinica Privada,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,6,Public clinic/hospital,SAME,¿Quién le hizo el chequeo de salud?,SAME,Hospital/clinica publica,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,7,Health promotor,SAME,¿Quién le hizo el chequeo de salud?,SAME,Promotor de Salud,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3800,1,multiple_choice,w1 baseline,Who checked her health during this time?,SAME,8,Other,SAME,¿Quién le hizo el chequeo de salud?,SAME,Otro,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3900a,1,multiple_select,w1 baseline,Did you experience any of these problems after [NEW CHILD X] was born? (Select all that apply),Did [NEW CHILD X]'s mother experience any of these problems after [f0910] was born?,a,Heavy vaginal bleeding,Heavy vaginal bleeding,¿Tuvo usted alguno de los siguientes problemas después del parto? SELECCIONE TODAS LAS QUE APLIQUEN,¿Tuvo la madre de [NEW CHILD X] alguno de los siguientes problemas después del parto?,Sangrado vaginal intenso,Sangrado vaginal intenso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3900b,1,multiple_select,w1 baseline,Did you experience any of these problems after [NEW CHILD X] was born? (Select all that apply),Did [NEW CHILD X]'s mother experience any of these problems after [f0910] was born?,b,Severe pain in lower abdomen,Severe pain in lower abdomen,¿Tuvo usted alguno de los siguientes problemas después del parto? SELECCIONE TODAS LAS QUE APLIQUEN,¿Tuvo la madre de [NEW CHILD X] alguno de los siguientes problemas después del parto?,Dolor intenso en la parte baja del abdomen,Dolor intenso en la parte baja del abdomen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
