variable_name,repeated_question,question_type,survey,question_english_women,question_english_men,option_code,option_english_women,option_english_men,question_spanish_women,question_spanish_men,option_spanish_women,option_spanish_men,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8888,0,intro,all,We have asked questions about the people who are positive connections in your life. Our study aims to group people that get along well. Now we are going to ask you one question about the people in your life with whom you usually do not get along well. It is important that you understand that we will keep all of your responses secret and that they will only be used for the purpose of mathematical analysis. Your information will never be shared with anyone.,SAME,NA,NA,NA,Hasta ahora solo le hemos hecho preguntas sobre las personas que tienen conexiones positivas en su vida. Nuestro estudio busca agrupar gente que se lleva bien. Pero ahora le voy a hacer una pregunta sobre las personas en su vida con las que usted no se lleva tan bien. Es importante que sepa que sus respuestas son completamente secretas (confidenciales) y que sólo serán usadas con el fin de hacer un análisis matemático. Jamás compartiremos esta información con nadie.,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2300,0,relationship,all,"Who are the people in this town with whom you do not get along well? 

(including friends, family, people you work with, people who work for you, neighbors, etc. who live or work in this village)

INTERVIEWER: If the respondent gives a name, follow-up with: ""Is there anyone else?"". 
If respondent seems confused, you can add:
""Remember, you can answer the question with the name of anyone who lives or works in this town, including friends, family, people you work with, people that work for you, neighbors or it's OK if there is no one else."" If respondent has no one to name, please mark "" No one"".",SAME,NA,NA,NA,"¿Quiénes son las personas en esta aldea con las que usted no se lleva bien? 

(puede incluir amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos, etcétera que viven o trabajan en esta aldea) 

ENTREVISTADOR: Si el informante da el nombre de una persona, pregunte “¿Hay alguien más?"".

Si el informante parece estar confundido, puede agregar: ""Acuérdese que puede responder a la pregunta con el nombre de cualquier persona que vive o trabaja en esta aldea, incluyendo amigos, familiares, personas con quienes trabaja o que trabajan para usted, o vecinos… o está BIEN si no hay nadie más.""

SI EL INFORMANTE NO TIENE A NADIE A QUIEN NOMBRAR, MARQUE ""No hay nadie""",SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2400,0,multiple_choice,all,"Do you have a patrón/patrona?

IF A WOMAN ASKS IF SHE SHOULD GIVE HER HUSBAND/PARTNER'S PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE

IF A CHILD ASKS IF THEY SHOULD GIVE THEIR PARENTS' PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE",SAME,1,Yes,SAME,"¿Tiene usted un/a patrón/patrona? 

SI LA MUJER PREGUNTA SI ESTÁ BIEN NOMBRAR EL PATRÓN/PATRONA DE SU ESPOSO/PAREJA, ESTA ES UNA RESPUESTA ACEPTABLE.
 
SI UN MENOR PREGUNTA SI PUEDE DAR EL PATRON DE SUS PADRES, ESTA ES UNA RESPUESTA ACEPTABLE.",SAME,Sí,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2400,0,multiple_choice,all,"Do you have a patrón/patrona?

IF A WOMAN ASKS IF SHE SHOULD GIVE HER HUSBAND/PARTNER'S PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE

IF A CHILD ASKS IF THEY SHOULD GIVE THEIR PARENTS' PATRON, THEN THIS IS AN ACCEPTABLE RESPONSE",SAME,2,No,SAME,"¿Tiene usted un/a patrón/patrona? 

SI LA MUJER PREGUNTA SI ESTÁ BIEN NOMBRAR EL PATRÓN/PATRONA DE SU ESPOSO/PAREJA, ESTA ES UNA RESPUESTA ACEPTABLE.
 
SI UN MENOR PREGUNTA SI PUEDE DAR EL PATRON DE SUS PADRES, ESTA ES UNA RESPUESTA ACEPTABLE.",SAME,No,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2500,0,relationship,all,What is his/her name?,SAME,NA,NA,NA,¿Cómo se llama?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2600,0,integer,all,How many friends or relatives that you see more than once a month live in other villages?,SAME,NA,NA,NA,¿Cuantos amigos o familiares que usted mira más de una vez al mes viven en otras aldeas?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2700,0,geo,all,What is the name of the village where the majority of these friends/relations live?,SAME,NA,NA,NA,¿Cual es el nombre de la aldea en donde viven la mayoría de estos amigos y familiares?,SAME,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2701,0,multiple_choice,all,"You mentioned [a1600] as a person who you spend free time with. In the last month, how often did you spend time with [a1600]?",SAME,1,Every day,SAME,"Usted mencionó que pasa su tiempo libre con [a1600]. En el mes pasado, qué tan seguido pasó tiempo libre con [a1600]?",SAME,Todos los días,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2701,0,multiple_choice,all,"You mentioned [a1600] as a person who you spend free time with. In the last month, how often did you spend time with [a1600]?",SAME,2,A few days a week,SAME,"Usted mencionó que pasa su tiempo libre con [a1600]. En el mes pasado, qué tan seguido pasó tiempo libre con [a1600]?",SAME,Algunos dias a la semana,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2701,0,multiple_choice,all,"You mentioned [a1600] as a person who you spend free time with. In the last month, how often did you spend time with [a1600]?",SAME,3,A few days a month,SAME,"Usted mencionó que pasa su tiempo libre con [a1600]. En el mes pasado, qué tan seguido pasó tiempo libre con [a1600]?",SAME,Algunos dias al mes,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2701,0,multiple_choice,all,"You mentioned [a1600] as a person who you spend free time with. In the last month, how often did you spend time with [a1600]?",SAME,4,Rarely/never,SAME,"Usted mencionó que pasa su tiempo libre con [a1600]. En el mes pasado, qué tan seguido pasó tiempo libre con [a1600]?",SAME,Raramente/nunca,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2702,0,multiple_choice,all,"In the last month, how often did you eat a meal with [a1600]?",SAME,1,Almost every day,SAME,"En el mes pasado, qué tan seguido comió con [a1600]?",SAME,Todos los días,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2702,0,multiple_choice,all,"In the last month, how often did you eat a meal with [a1600]?",SAME,2,About once a week,SAME,"En el mes pasado, qué tan seguido comió con [a1600]?",SAME,Algunos dias a la semana,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2702,0,multiple_choice,all,"In the last month, how often did you eat a meal with [a1600]?",SAME,3,A few times a month,SAME,"En el mes pasado, qué tan seguido comió con [a1600]?",SAME,Algunos dias al mes,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2702,0,multiple_choice,all,"In the last month, how often did you eat a meal with [a1600]?",SAME,4,About once a month or less,SAME,"En el mes pasado, qué tan seguido comió con [a1600]?",SAME,Raramente/nunca,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703a,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,a,A smile,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Una sonrisa,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703b,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,b,"A gesture such as a bow, nod or wave",SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,"Un gesto, como inclinar la cabeza o cuerpo, mover la mano",SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703c,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,c,A verbal salute (like saying hello),SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,"Un saludo verbal (como decir hola, buen dia)",SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703d,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,d,A handshake or hi-five,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Se dan o chocan la mano abrazan,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703e,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,e,A pat on the back,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Una palmada en la espalda,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703f,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,f,A hug,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Un abrazo,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703g,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,g,A kiss on the cheek,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Un beso en el cachete/mejilla,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2703h,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,h,Other [Specify:],SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Otro: (especificar):,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704a,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,a,A smile,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Una sonrisa,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704b,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,b,"A gesture such as a bow, nod or wave",SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,"Un gesto, como inclinar la cabeza o cuerpo, mover la mano",SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704c,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,c,A verbal salute (like saying hello),SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,"Un saludo verbal (como decir hola, buen dia)",SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704d,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,d,A handshake or hi-five,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Se dan o chocan la mano abrazan,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704e,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,e,A pat on the back,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Una palmada en la espalda,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704f,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,f,A hug,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Un abrazo,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704g,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,g,A kiss on the cheek,SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Un beso en el cachete/mejilla,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2704h,0,multiple_select,all,"Whenever you see [a1600], how do you usually greet each other? I will read a list of possible greetings. You greet each other with… [READ ALL OPTIONS]",SAME,h,Other [Specify:],SAME,"Cuando ve a [a1600], cómo se saludan normalmente? Voy a leer una lista de posibles saludos. Ustedes se saludan con... (LEA TODAS LAS OPCIONES)",SAME,Otro: (especificar):,SAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
